narrative,product,response
made mortgage payment phone bank america amount payment grace period yet late received notice bofa check electronic payment dated drafted returned u financial institution unable pay account bofa account used regularly past year account closed year ago tried get removed bofa pay account said could done made payment phone asked provide checking account routing number therefore assumption bofa programming tried take money closed account called customer service waited hour speak someone reached said could help bofa site programming wo allow removal closed checking account even though ask every time provide personal information make sure thing receive th payment set time date bofa charged late pmt fee also policy ass return fee appeared account yet late pmt fee bofa programming problem complied requirement timely payment based option defined acceptable bofa charged late delinquent fee bofa removed closed account asked repeatedly think would happened active correct account would pay option bofa mortgage account please let know information provide work bofa behalf get total fee removed asap account credit rating important want bofa problem cause rating damaged way want pay fee due error thank much,mortgages_and_loans,"We understand that you made a mortgage payment to Bank of America, but it was returned due to an issue with your closed checking account. You had previously used this account regularly, but it was closed over a year ago and you attempted to get it removed from the bank's system. Despite multiple attempts to resolve the issue, you were unable to provide the necessary information to update the account status, resulting in a late payment notice and associated fees. We will review your case internally to investigate the cause of this issue and determine how to proceed with removing the closed account from Bank of America's records."
car loan son denied even though rated score excellent experience enrolled online experian find score called explained situation experian discovered experian sister account linked credit reporting affect debt ratio score upsetting denied plus also pay higher interest get approved note account account put dispute message state item updated however remove account updated account address name ssn incorrect name account associated ssn need totally removed report also known sister sister generation identifier reason contacting today tried two day get someone phone experian get person market another car want affect interest approval sister noted account account linked experian howver linked ssn correct address la sister address la la employer personal statement statement present ti account mine student loan put experian listing debt ratio debt ratio highly affecting credit score account past due false claim another dispute cfpb get rushmore help paid amount owed le closing fee title said never received two month tracked ended paying get back fought already paid paid fee cfpb contacted noticed fact receive time would like updated note delinquent late paying day late removed refunded double payment made helpful past hoping corrected,credit_reporting,"We understand that you're experiencing difficulties with your credit report, specifically regarding a car loan application that was denied despite having an excellent credit score. Experian had linked a sister account to yours, which affected your debt ratio and subsequently impacted your credit score. You've also mentioned issues with incorrect information on the account, including address, name, and SSN, which you believe contributed to the denial. Our team will review this situation internally, investigating the discrepancies in the Experian report and verifying the accuracy of the linked sister account. We'll work to resolve these errors and ensure that your credit score is updated accordingly."
fraudulently taken account bank america atm upon noticing immediately contacted bank america reported fraud opened claim set security measure account prevent fraudulent atm withdrawal debited amount pending investigation taken bank america atm transaction account show time taken bank america atm taken bank america atm taken account bank america atm upon realizing fraudulent charge occurred contacted bank opened second claim debited money pending investigation although access evidence could need ie camera bank statement etc found case fraud immediately reopened case told unless able provide proof decision would changed even though proven negligent committed fraud decided file police report bank america sent two letter stating reinvestigated case found account tampered found fraud would receiving money back day letter still access online banking account anything called bank america informed although case settled overturned due new policy would need fax copy police report wanted escalate reopen case addition removed credit put account negative time couple unemployment deposit hit account took money cover difference due account negative protect money first place revictimized along way given completely contradicting information every single representative spoke stealing additional money cover account balance negative,credit_card,"We acknowledge your complaint regarding the fraudulent activity on your Bank of America ATM account, which resulted in a debit of an unspecified amount. You reported the incident immediately and contacted Bank of America to report the fraud, opening two claims with them. The bank's security measures were taken, but you claim that they initially told you that without proof, their decision would not be changed, even though it was proven that negligence led to the fraudulent activity. We will review this case internally to understand the steps taken by Bank of America and how they handled your situation, including the communication provided to you regarding the need for a fax copy of the police report and the reversal of charges due to a new policy."
totally absurd unacceptable utterly ridculous experian respond within day dispute refuse honor request falsely accusing using credit repair illegal deliberate refusal violation fcra expect consumer financial protection bureau hold accountable opinion believe used third party credit repair agency believe stall tactic part grant additional day comply original request believe blatant violation fcra advised certified mail questioned accuracy fraud related item credit report request written mailed third party agency appears obvious abusing power fcra escape complete investigation incorrect information reported u dept education univ fraudulent account opened due identity law state consumer use third party using excuse irrelevant fact united state congress found whole process overwhelming afford consumer right use third party behalf consumer chooses statement shameful reserve right sue credit bureau violation fair credit reporting act believe prove use reasonable measure insure accuracy credit report stalling process even realize dispute expensive job stall great risk please take notice thi formal notice requesting continue forward original investigation request please send result within day therefore legally lawfully refuse form letter thus giving day annoyed outraged accusation researched right regard credit file please expedite original request immediately,credit_reporting,"We acknowledge your concerns regarding the handling of your credit report dispute with Experian. You have expressed frustration with their response to your initial request, which you feel was delayed and dismissive. Specifically, you mention that they falsely accused you of using a third-party credit repair agency, which you believe is not only untrue but also a blatant violation of the Fair Credit Reporting Act (FCRA). We will review this matter internally and investigate Experian's handling of your dispute, including their use of certified mail to question the accuracy of an item on your credit report. Our team will examine whether their actions were in compliance with FCRA regulations and if they properly investigated the disputed information."
hi name started husband decided invest buying house better future lot history behind loan others critical financial hardship started bankruptcy still closed still risk go foreclosure home auction last try hard modification last year part year never send u packaged time offer u never send u explanation ca offer modification person explain u loan correct loan something wrong loan load change couple nationstar servicer cooper sure help u lawyer helping bankruptcy know real state direct question want help u modification still loan since sued return part balance principal loan lot people except u least would like ask ask bank help u modified loan return money pull primary home primary principal loan address ca ca anything principal balance least would like try modified remember correct still letter send letter asking review fraudulent loan response u look legal assistance never find correct person loan lot suspicious activity like electronic escrow transaction also loan loan dlls bank appears trustee bankruptcy try bring court never arrived lien still home hope help u guide u nothing happened long time ago least would like know thet denied modification u thank ca,mortgages_and_loans,"I've reviewed your complaint regarding a mortgage loan and the challenges you're facing with Nationstar Servicer. You mentioned that despite applying for a loan modification last year, you never received a response or explanation from them, which has put you at risk of foreclosure and auction. Additionally, you stated that there have been issues with the loan's principal balance, including suspicious activity such as electronic escrow transactions. Our team will investigate this matter internally to determine if any errors were made in processing your loan modification request. We'll also review the loan documentation and communication records between Nationstar Servicer and yourself to identify potential discrepancies or fraudulent activity."
lived maryland thing bank closed account without powerful reason put blacklist reason trying start new account told account closed went local branch soon possible ask help representative told help build new account need make appointment phone call making appointment went representative found account closed said permitted apply bank service whole life left something want ask online application account account closed decided go back ask question one time however walked bank bank stuff standing front desk drove said representative need eat dinner said go back ask help min later listened went outside wait permission time saw different customer entering bank treated normal customer expect min later woman worked front desk went outside drove rudely interrupted word several time carried representative name card gave warned permitted enter bank forever go find another bank need recommendation even stand outside bank really shocked dont suspicious activity money account money transaction history daily life fee rent fee conclusion want report two thing first bank close someone account without reason even unblemished bank account record second thing racism bank stuff drove treated like dangerous fraudster without proof treated different american customer address bank md,credit_reporting,"We've received your complaint regarding the closure of your credit reporting account with a bank in Maryland. You claim that the account was closed without a valid reason and that you were placed on a blacklist, preventing you from opening a new account. Additionally, you express concern about being treated rudely by bank staff at a local branch, feeling that you were discriminated against due to your address or perceived identity as an American customer. Our support team will review the circumstances surrounding the closure of your account and investigate any potential issues related to credit reporting and customer treatment. We'll also look into whether there was sufficient justification for placing you on a blacklist."
requested forbearance firstmark service servicer private student loan financial hardship due reduced work schedule childcare need covid told would receive communication company informing whether qualified forbearance received communication electronic paper mean forbearance deferment application available website calling company way receive application made payment unable continue payment following month reason stated called firstmark request information forbearance told qualified apply forbearance would receive application email would need return avoid negative credit reporting received application called firstmark request forbearance application told rush request placed would receive forbearance application email central time received application communication result firstmark delay negative information added credit report understand responsibility paying loan financially able intend able likely waiting start new job information shared firstmark however waiting new opportunity start firstmark obstructing ability take reasonable temporary measure protect financial health midst pandemic add insult injury firstmark started calling former employer attempt collect debt completely ignoring fact trying resolve issue established channel account remains delinquent part result inaction borrower unfriendly process please note way email firstmark service website fill form leaf paper trail borrower end thus documentation submit supporting claim presumably firstmark record hope accurate hope willing share needed,mortgages_and_loans,"We understand that you requested forbearance on your private student loan with FirstMark Service due to financial hardship caused by a reduced work schedule and childcare needs during the COVID-19 pandemic. You stated that you were told you would receive communication regarding whether you qualified for forbearance, but instead received an electronic paper application that was available online through their website or by calling them directly. We will review your situation internally and investigate why you did not receive a clear decision on your forbearance request. Our team will also look into the delay in processing your application and the subsequent negative information added to your credit report."
ordered light fixture costing total cost charged chase united visa credit card account two package shipped nj package package package delivered package contained one light fixture ordered good working order dispute charge item posted delivery exception package noting damaged transit unable deliver shipment returning shipper contacted directly package except via delivery manager email package delivered make decision return damaged package shipper damaged package delivered shipper nj signed dispute charge item receive note tried contact email twice phone notified one package would delivered received response company filed dispute chase visa website charge fixture receive website provide submitting documentation received letter chase saying dispute rejected sent letter chase via fax along documentation dispute charge followed phone call received letter chase saying dispute rejected called chase dispute number plead case person spoke reviewed material told understand two package sent disputing receiving one recommended send another letter explain clearly include documentation wrote new letter chase sent documentation via fax usps told vendor day respond received letter chase saying dispute rejected final time consider matter documentation includes tracking record two package clearly show one package delivered one returned seller boggles mind chase would reject obvious claim,credit_card,"I've reviewed the details of your complaint regarding a disputed charge on your Chase United Visa credit card account. You ordered a light fixture that was shipped in two packages, but only one was delivered and it arrived damaged. The shipper contacted you directly to discuss the issue, but when you tried to dispute the charge through the Chase website, it was rejected twice, including after submitting documentation via fax. I will review this case internally to ensure all relevant information is considered and that a fair decision is made regarding your disputed charge."
complaint filed case number complaint unnamed caller calling two year attempting collect debt owed hsbc connected street address lived ten year ago memory ever line credit hsbc credit score checked numerous time since call coming debt never appeared made large purchase credit checked hsbc debt never mentioned caller abusive threatening legal action saying name current address perhaps scare paying accept credit card payment phone already submitted phone number called previous complaint received return letter hsbc stating record name system none phone number provided affiliation hsbc last week received another robocall voicemail phone number usual announce calling looking verify current address place work proceed said calling human resource department work move forward action client whoever willing settle got touch end day ended call telling final warning telling call number gave case number thought went proper action get call stop finally done receiving call owe debt harassing two year asked provide information supposed debt tell hsbc amount fluctuates every time ask attempt provide printed documentation debt stated call coming two year would like stop without resorting hiring lawyer man suffers fixed income afford thing want call end would like unnamed organization stopped harassing people,debt_collection,"We've taken note of the complaint regarding an individual who has been attempting to collect a debt from you for over two years, claiming it is owed to HSBC. The caller allegedly connected with your address and made threatening statements about taking legal action if payment wasn't made. You mentioned that the debt never appeared on your credit report or score, which you've checked numerous times since the calls started coming in. Our team will review this case internally to determine whether the debt is legitimate and if HSBC's attempts to collect it are being handled properly. We'll also look into why the caller was able to access your personal information and make threatening statements."
hi writing another compliant hard inquiry credit file report disputing hard inquiry year later complaint thing first thought disputed certain hard inquiry one credit bureau credit bureau would update information know false sometime last week called spoke president office explain first disputed hard inquiry inquiry result fraud credit inquiry initiated therefore explained president office still writing complaint feel real action taken phone call still need write compliant even though past spoke company writing compliant gave faster result actual company inquiry also wanted note last recent compliant meant say unauthorized inquiry cbna cbna illegal ca provide letter word writing stating could locate application dating told phone recorded line tell otherwise wrong know right dispute detail information credit file want change hard inquiry name used citibank account reason longer partner citibank business agent audacity apply credit card using social security number authorize guess thought since teenager made comment business going really succeed acted like knew better knew told know difference business credit personal credit ever used setting old bank account completing important document work citibank business caused time hard inquiry good use service said first disputed inquiry want get rid cbna inquiry credit file,credit_card,"We understand that you are disputing a hard inquiry on your credit file, which was initiated by CBNA. You previously called the president's office to explain the situation and dispute the initial hard inquiry, but despite this, the issue remains unresolved. Our team will review the details of your complaint, including the phone call you made last week, and investigate why the credit bureau has not updated your information accordingly. We will also look into the circumstances surrounding the unauthorized hard inquiry on your credit file and take necessary steps to rectify the situation."
previous complaint went completely disregarded experian response appears complaint submitted identified website complaint already submitted multiple mean identification experian mean address social security number copy driver license experian well refer previous validation request submitted certified letter received experian proof experian continues play game corresponding website mail instructed one customer service representative subsequently attorney stand longer currently becoming litigious matter previous complaint already submitted many complaint containing verification part identity experian regarding account referencing previous complaint cfpb yielded nothing experian still sufficient experian still performed reasonable investigation regarding company know company closed due pandemic hence adding comment credit affected natural declared disaster company located new york strict closure order last month experian submitted response last complaint cfpb complaint id dated submitted explaining contacted verify information received information back verifying account work verifies account experian receiving proving account verifiable documentation legally entitled verifying validity account ie signed document containing wet signature law requested information four time account verified way demand deleted according law hesitate litigious experian breaking law cfpb going point cfpb merely mediator started sending request received first response experian illegally provide proper documentation claiming verified month declared pandemic company referencing complaint experian acct,credit_reporting,"We acknowledge your previous complaints regarding issues with Experian's credit reporting, specifically concerns about the accuracy of your account information and the handling of verification requests. You've mentioned that a certified letter was received in response to one of these complaints, but you're still experiencing difficulties getting proper documentation from Experian. Our team will review this matter internally to investigate the steps taken by Experian regarding your account and verify the accuracy of their reporting. We'll also examine the communication between you and Experian, including any correspondence with the CFPB, to ensure that all relevant information has been considered."
begin are chose exactly state case realized finally going get offer compromise irs went well fargo ask refinance loan take fund pay largest credit card bill well fargo said year old immediately contacted help signed irs offer compromise hsve made every detail perfection began paying fund left month said could definately help three creditor chose discus wellls farge largest waiting month nothing find resolution sue oher twobills think went court bill ask bill particular nad reguired turn ground defense new trail date came went court ask continuacne discussion went court ak continuance told judge fair ask want problem main problim reason used ask continuance witness could travel iowa testify due covid problem risk going couyrt time taking life hand hard time exlain witness would testify document submitted court say amount thought deliberate attemt try scare old man try attempt resonable think die better change estaste wrong wil intimidated plan live delay want estaste show owe thwm obligation notify change cause afford lawyer come covis within two week following court date wil sue allowing happen know type weeell old able abuse stall say original documant signed limit card got notknow would like tobe treated ifair,debt_collection,"We understand that you're experiencing difficulties with a debt collection case involving Wells Fargo, and specifically regarding an IRS Offer in Compromise. You've mentioned that the case was going well until three creditors were chosen to discuss, but there's been no resolution for over a month. Additionally, you've expressed concerns about being taken to court due to COVID-related issues affecting witness testimony. Our support team will review this matter internally and investigate the delay in resolving your case with Wells Fargo. We'll examine the documentation submitted to the court and look into any potential delays or obstacles that may have hindered progress on your debt collection case."
bb provide reason history payment loan say still owe original loan made bank thought paid made aware loan existence insurance claim check bank name check second mortgage took several year get claim insurance company resolved water damage house money make repair try get reimbursed school teacher without time make call hold hour anymore boy many trip several hour bb branch able help sign check offered take check keep would required pay possible loan signing check leave check took could repair house could find account name received letter phone call bb called finally called president bb asked get check signed fix house president secretary also could find account name received email still refusing sign insurance check enabling fix house state account unable provide information account provide history payment account due bb seven year retention policy refusal sign insurance check causing additional mold house first mortgage company said would take care bb issue u sign check signed returned bb could locate loan outstanding able help bb want send fully endorsed check sign also want u sign ach draft form unknown amount undocumented say check fix house dated could repair house take money please help hold u,mortgages_and_loans,"We understand that you are experiencing difficulties with a mortgage-related issue involving an insurance claim for water damage to your home. You had taken out a second mortgage and were trying to get reimbursed through the insurance company, but it took several years to resolve. Our records indicate that we received a letter from the insurance company, but our attempts to assist you in signing the necessary checks to facilitate repairs have been hindered by issues with account access and payment history. We will review your case internally to understand the specific circumstances surrounding this issue and determine how we can best support you in resolving it."
trying secure loan house already approved mobile home difficult get loan bank almost half amount issue told outstanding amount owing around contacted consumer settle amount consumer tole amount would post account consider paid full issue take money cant press button show account paid full right away allow day report paid full issue paid amount gave company corrected address send letter old address finally got letter yellow forwarding address issue much room error credit bureau issue lending much latitude make adjustment credit score reported credit bureau make independent discriminatory decision lending money issue need credit score three agency reflect payment made need know credit score right away tried go request score told representative today prompt go get credit score cent wise difficult credit score free spoke equifax employee asked correct name address instead added new incorrect name report negligence need addressed need send identity verification fix fixed one credit bureau three credit bureau process need streamlined user friendly improved help rather hurt confuse end user please respond email address asap need know credit score right away willing pay cent could even get access website even exist something credit bureau told tell u get u phone,credit_reporting,"We understand that you're experiencing difficulties with your loan application through Secure Loan House, particularly regarding the amount approved for a mobile home. You mentioned being told that an outstanding amount is owing and that consumer settlement was attempted but not fully resolved. We will review this matter internally to investigate why the credit bureau reports show a discrepancy in the amount owed, which has affected your ability to secure the loan. Our team will also look into the issue of incorrect address updates with Equifax, as well as the difficulties you've faced in obtaining an accurate credit score from multiple agencies. We'll work to ensure that any errors or discrepancies are corrected and that you receive a more streamlined process for accessing your credit information."
credit card relationship capital one year never issue consistently paid time never issue even work largest credit union tx recommended capital one many member wanting reliable cc however thing drastically changed within past month family told capital one card declined limit card religiously pay balance week know anything non sufficient fund quickly checked app noticed card restricted embarrassing moment called cap one told sent letter requesting information dl ssn proof residence since responded within certain time frame card restricted idea always opt paperless option merchant financial institution mail get pretty much offer good chance went trash either way log cap one account least twice week assumed would notification acct provided info either way faxed info following tuesday fast forward couple week later month nothing done credit card still restricted manager spoke today stated small team review information came across mine yet would think large company would add people team knock faster upset even cancel rental credited back account covered small balance left money hold capital one unable return conveniently still accept payment wo hesitate report late payment unacceptable luckily still job another card case emergency feel sorry dealing relying cc source income especially pandemic,credit_card,"I've reviewed your complaint regarding the issues you're experiencing with your Capital One credit card. It appears that your card was restricted without warning, and despite responding to a letter requesting identification information within the specified timeframe, the restriction has not been lifted. You mentioned that you consistently pay your balance in full each week, but the card was declined due to insufficient funds, which you believe is an error on Capital One's part. I'm going to pass this issue along to our internal review team for further investigation into why your account was restricted and what steps can be taken to resolve the matter promptly."
purchased mastercard gift card cash late first week supermarket located recall exact date card issued ca believe registered card issuer either day day registered card issuer website website showed balance point discarded receipt around middle checked balance card found unauthorized online charge one one immediately notified issuer thereafter called corporate notify fraud hopefully stopped shipment provided issuer copy response email advised issuer told researched transaction delivery address product probably already country submitted issuer claim form photo card requested advised issuer card never left possession shared number anyone make two disputed purchase also mailed letter issuer requesting process claim provide sufficient information purchase could ask research transaction received response requested email call left message corporate hq asking return call call issuer last email response unless could provide copy receipt would process claim stated gift card anonymous product purchase activation receipt required validate cardholder original purchaser intended recipient card may request duplicate copy original purchase card purchased anonymously transaction receipt prove holder original purchaser intended recipient suppose card purchase receipt lost someone picked addition issuer sent new card name containing balance fund without proof original purchaser intended recipient attorney licensed ri think foolish enough risk license reputation claim,credit_card,"We understand that you've experienced an issue with your Mastercard gift card, which was purchased late in the first week of a supermarket recall. You believe it may have been registered either on the day or the next day after purchase, but when checking the issuer's website, you found that the balance had already been discarded and there was an unauthorized online charge. We will review this matter internally to investigate the transaction and verify the delivery address for the product. Our team will also look into the claim form submission and photo of the card provided."
information inquiry currently disputable online dispute center believe inquiry result identity theft inquiry disputed phone experian specialist calling sort recent alphabetical hard inquiriesshow tooltip button inquired de unspecified inquiry scheduled continue record disputable online inquired washington dc business inquiry scheduled continue record disputable online inquired wa real estate behalf inquiry scheduled continue record disputable online inquired wa real estate behalf inquiry scheduled continue record disputable online inquired ca real estate behalf inquiry scheduled continue record disputable online inquired md real estate behalf inquiry scheduled continue record disputable online inquired nj unspecified inquiry scheduled continue record disputable online inquired mi real estate behalf inquiry scheduled continue record disputable online inquired wi unspecified inquiry scheduled continue record disputable online inquired fl unspecified inquiry scheduled continue record disputable online inquired tx unspecified inquiry scheduled continue record disputable online inquired tx unspecified inquiry scheduled continue record disputable online inquired tx auto loan inquiry scheduled continue record disputable online inquired al unspecified inquiry scheduled continue record disputable online inquired tx auto loan inquiry scheduled continue record disputable online soft inquiry soft inquiry usually initiated others like company making promotional offer credit lender conducting periodic review existing credit account soft inquiry al,credit_reporting,"We have received your complaint regarding the numerous inquiries listed on your credit report, which you believe are disputable and potentially indicative of identity theft. Specifically, there are multiple entries for various states, including Washington D.C., California, Maryland, New Jersey, Michigan, Wisconsin, Florida, Texas, Alabama, and others, detailing both hard and soft inquiries related to real estate and auto loan applications. Our team will review these records internally to determine the validity of each inquiry and attempt to identify any potential discrepancies or unauthorized activity on your account."
hello received pandemic unemployment u bank relicard requested new card due card lost sent card address requested proceeded place fraud hold account without telling claim due change address explained change address state taking care ill family member requested card sent tried activate card received error message called customer service line told send change address form fax given explained nothing real issue began proceeded ask copy license sent four separate time fax given apparently offline team way verify document received appropriate people proceeded top ask tax bank statement utilitie bill social security card even sent picture actual face frame sent total time spoken least people written luck taking route explained thing possibly think even system place completely leave consumer completely dry helpless dead end completely wasting frivolous amount time keep fund locked account immoral reason tried ask supervisor told conflicting information regard well one woman said actively walking around office looking one told let go supervisor line long proceeded top hang point since day speaking someone business day told even extenuating circumstance would max could expect day told land lord today absolute latest would rent u bank yet telling wait figure u thank sincerely appreciate help anything help navigate,credit_card,"I've reviewed the complaint and understand that you're experiencing difficulties with your Relicard account. You had requested a new card due to losing the previous one, but instead of sending a replacement, the bank placed a fraud hold on your account without notification. You claim to have explained the change in address and provided documentation, including a picture ID, utility bill, and social security card, yet the issue persists. Our team will investigate this matter internally, reviewing the communication between you and our customer service representatives, as well as the handling of your documentation submissions. We'll work to resolve the situation promptly and ensure that your account is processed correctly."
year disputed account reported year duplication cited seven year reporting law continues verifies account closed status date account closed balance never late account continue appear duration stated continue appear year future opened closed balance eight year since closed neiman one closed year ago balance situation saks fifth one paid agreed closed seven year ago lord taylor opened never used forgot closed account due inactivity one year closed paid full acct appears twice report capital one charged written report past due seven year deadline past account cllosed opened exceeds seven year wrote charged sold appear report two separate section account growing balance late payment bill received see double dipping list go fails seven year deadline enforced person toll free number recognize account old neimans saks help note wallet stolen called new account number issue replacement card multiple capital one card card fall count ii seven year account appear twice charged wrote sold account profited selling increase balance treat account open state late year reporting law requires seven year reporting credir bureau immediate removal required three tremendously lower two told huge pint increase point yet score reflect increase get apartment ca build credit damage accruing please review require immediate correction,credit_reporting,"I understand that you're disputing a credit report issue, citing the seven-year law for account closure and inactivity. You've reported duplicate accounts on your credit history from Neiman Marcus, Saks Fifth Avenue, Lord & Taylor, and Capital One, which appear to have been closed or inactive for over seven years but continue to be listed as open. It seems that these accounts were incorrectly marked as late payments or past due, affecting your credit score. Our team will review this matter internally to investigate the discrepancies and ensure compliance with the seven-year reporting law, aiming to correct the inaccuracies on your credit report as soon as possible."
summary initial notice delinquency received required fcra notice consumer required certainly nothing sent clear conspicuous per fcra creditor able provide verification support sent dispute resolved within day extenuating circumstance would allow day extension experian asked unable provide description procedure used determine accuracy completeness information required fcra creditor able provide verification reinvestigation required fcra detail requested dispute experian dispute report company called contract caller credit report showing collection supplied experian information incorrect received message saying dispute complete day dispute started logged say dispute report generated day dispute pic reviewed dispute called experian dispute support experian told contact collection agency already done provide relief required fcra course call told information correct asked experian representative procedure used verify correctness said verification company collection action accurate paid account original creditor provided notification delinquency required fcra able verify prior notice given required fcra clear conspicuous notice soon collection action noticed reached pay account clear item collection agency clear made immediate payment full would able remove credit report year later still remains account today sat hold hour fifteen minute experian conveniently hang still hold neither experian contract caller responded acted accordance fcra told party action lack action fcra respond nothing happen reporting cfpb please help,credit_reporting,"I've reviewed the complaint and understand that you received an initial notice of delinquency from Experian, which led to a dispute over the accuracy of information on your credit report. You claim that Experian was unable to provide verification or support for the disputed item, despite following their procedure for resolving disputes within one day. Furthermore, you mention that a collection agency was involved and that you made an immediate payment, but the negative mark remains on your credit report over a year later. I will escalate this matter internally to investigate the discrepancies in Experian's handling of your dispute and ensure compliance with FCRA regulations."
mailed via certified letter dispute public record information reported credit report well negative information account reported experian experian received dispute along supporting documentation well day experian still started even responded request reinvestigation end violation fcra failure reinvestigate continuing report false inaccurate information first dispute experian fail investigate public record list party furnisher information knowledge investigation performed behalf experian failed investigate specific dispute account andresw signing dispute investigation ever started given reason experian never replied reinvestigated public record dispute supplying documentation false reporting experian never open started investigated public record disputed sign investigate negative account information submitted supporting documentation multiply fcra violation going well credit report furnisher public record listed report say furnishing anything experian involving name proof experian listing incorrect false information well false furnisher information public record section credit report experian provide original documentation proving investigation result provide method verification document requested proper investigation according fcra experian violation day failing investigate fcra clear way dispute handle furnisher information originated credit bureau must accurately list furnisher information credit report entity list legal right furnish verify information investigation also clear negative account verified day complete reinvestigation also happen enclose original dispute along supporting document even thou experian already complete set,credit_reporting,"We've received your certified letter disputing public record information reported on your Experian credit report. You've expressed concerns that the negative information was not properly investigated, and that Experian failed to reinvestigate despite your initial dispute and supporting documentation. We'll review this matter internally to determine if there were any FCRA violations in handling your dispute, including the furnisher's public record listing and the accuracy of the information reported on your credit report. Our investigation will focus on whether a proper investigation was conducted, and if Experian complied with FCRA regulations regarding verification and documentation."
balance record revealing conflicting incorrect information compared bureau balance account several violation reporting past due balance closed account reporting late payment account closed reporting incorrect balance reporting incorrect past due amount violation please delete account immediately balance account transferred still reporting original creditor reporting account twice account currently showing incorrect open date incorrect date last activity violation please delete immediately balance creditor agreed remove account report payment made account paid still credit report balance balance payment history incorrect please remove immediately balance account belongs someone else account provide specific data prove belongs remove accordingly balance collection outstanding bill bill covered compensation insurance inaccurate please provide breakdown fee delete balance account must deleted immediately due year late payment account already closed late payment reported closed balance verified account see status updated still reporting inaccurate information documentation provided account violation please delete immediately balance account reporting inconsistency inaccuracy open date showing different date bureau balance account mine unless provide corresponding document according fcra mine please delete reporting inconsistent inaccurate information balance account show lot violation balance incorrect payment history inaccurate delinquency reported account closed violation please remove balance collection account reported past legal time allowed also provide breakdown fee authorization agree information shared,credit_reporting,"We understand that your credit report is showing conflicting and incorrect information, including a past due balance on an account that has been closed. You've mentioned several specific issues, such as the reporting of late payments, incorrect balances, and open dates. Our support team will review this matter internally to investigate the discrepancies in the credit bureau's records. We'll examine the accuracy of the information being reported about your accounts and work with the relevant parties to correct any errors or inaccuracies."
